Especial;OP;Direccion;Comuna;Condominio;Tipo edificio;Max inicio cttos (Días);Tipologia;Estac;Bod;Visitable;Arriendo Total;GC Total;Reajuste por contrato;Meses sin reajuste;% Descuento;Cant. Meses Descuento;Cant. Garantías (Meses);Cant. Garantías Mascota (Meses);Sin Garantia;Cuotas Garantía;Rentas Necesarias;Requiere Aval(es);Plan Sin Aval;Arrienda al toque;Orientacion;m2 Depto;m2 Terraza;Estatus LLave;Candado;Status Video;Comentario;Fecha Reparacion;Presupuesto;Acepta Mascotas?;Link Listing;Unidad;Estado
Arriendo Normal;CSRD405;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;473000.00;111000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57825;O;48.00;3.00;;0;OK;Se bloquea para revisión por filtración en Shaft sanitario;2026-08-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465269&codigo_referido=;405;Lista para arrendar
Arriendo Normal;CSRD411;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;No;367000.00;90000.00;6;6;50.00;1;1;0;Si;1;3.00;0;0;57633;S;36.00;3.00;;0;OK;;;En cotización;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465275&codigo_referido=;411;Re-acondicionamiento
Arriendo Normal;CSRD510;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;Si;360000.00;88000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57631;S;35.00;3.00;;0;OK;;2026-08-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465293&codigo_referido=;510;Lista para arrendar
Arriendo Normal;CSRD515;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;475000.00;111000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57821;P;48.00;3.00;;0;OK;;2026-08-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465298&codigo_referido=;515;Lista para arrendar
Arriendo Normal;CSRD605;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;472000.00;111000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57819;O;48.00;3.00;;0;OK;;2026-08-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465307&codigo_referido=;605;Lista para arrendar
Arriendo Normal;CSRD802;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D1B;;;Si;423000.00;90000.00;6;6;50.00;2;1;0;Si;3;3.00;0;0;57755;N;40.00;3.00;;0;OK;;2026-08-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465342&codigo_referido=;802;Lista para arrendar
Arriendo Normal;CSRD816;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;474000.00;111000.00;6;6;50.00;2;1;0;Si;3;3.00;0;0;57811;P;48.00;3.00;;0;OK;;2026-08-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465356&codigo_referido=;816;Lista para arrendar
Arriendo Normal;CSRD907;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;Si;362000.00;71000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57728;S;28.00;3.00;;0;OK;;2026-08-26;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465366&codigo_referido=;907;Lista para arrendar
Arriendo Normal;CSRD1008;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;Si;367000.00;74000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57680;S;29.00;3.00;;0;OK;;2026-08-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465386&codigo_referido=;1008;Lista para arrendar
Arriendo Normal;CSRD1016;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;476000.00;111000.00;6;6;50.00;2;1;0;Si;3;3.00;0;0;57805;P;48.00;3.00;;0;OK;;2026-02-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465394&codigo_referido=;1016;Lista para arrendar
Arriendo Normal;CSRD1205;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;470000.00;111000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57801;O;48.00;3.00;;0;OK;;2025-05-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465421&codigo_referido=;1205;Lista para arrendar
Arriendo Normal;CSRD1216;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;477000.00;111000.00;6;6;50.00;2;1;0;Si;3;3.00;0;0;57799;P;48.00;3.00;;0;OK;;2025-04-26;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465432&codigo_referido=;1216;Lista para arrendar
Arriendo Normal;CSRD1305;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;470000.00;111000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57798;O;48.00;3.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465440&codigo_referido=;1305;Lista para arrendar
Arriendo Normal;CSRD1306;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;475000.00;115000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57836;O;50.00;3.00;;0;OK;;2026-04-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465441&codigo_referido=;1306;Lista para arrendar
Arriendo Normal;CSRD1312;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;No;366000.00;74000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57663;S;29.00;3.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465447&codigo_referido=;1312;Re-acondicionamiento
Arriendo Normal;CSRD1401;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;Si;366000.00;80000.00;6;6;50.00;2;1;0;Si;3;3.00;0;0;57605;N;34.00;3.00;;0;OK;;2026-08-05;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465455&codigo_referido=;1401;Lista para arrendar
Arriendo Normal;CSRD1515;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;475000.00;111000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57791;P;48.00;3.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465488&codigo_referido=;1515;Lista para arrendar
Arriendo Normal;CSRD1619;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;Si;364000.00;74000.00;6;6;50.00;2;1;0;Si;3;3.00;0;0;57646;N;29.00;3.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465511&codigo_referido=;1619;Lista para arrendar
Arriendo Normal;CSRD1713;Paso El Roble 139;La Florida;Casa el Roble;1;30;1D1B;;;Si;366000.00;74000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57642;S;29.00;3.00;;0;OK;;2025-06-18;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/1-dormitorio?unit_id=465521&codigo_referido=;1713;Lista para arrendar
Arriendo Normal;CSRD1715;Paso El Roble 139;La Florida;Casa el Roble;1;30;2D2B;;;Si;478000.00;111000.00;6;6;50.00;1;1;0;Si;3;3.00;0;0;57785;P;48.00;3.00;;0;OK;;2026-08-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/casa-el-roble/2227/2-dormitorios?unit_id=465523&codigo_referido=;1715;Lista para arrendar
Arriendo Normal;VMPD305-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;2D1B;;;Si;510000.00;105000.00;3;12;50.00;1;1;0.5;No;3;3.00;0;0;56569;N;44.56;4.68;;0;OK;;2026-05-27;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/2-dormitorios?unit_id=470380&codigo_referido=;305;Lista para arrendar
Arriendo Normal;VMPD411-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;386000.00;86000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56586;S;35.25;4.42;;0;OK;;2026-09-07;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470397&codigo_referido=;411;Lista para arrendar
Arriendo Normal;VMPD1211-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;389000.00;86000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56674;S;35.25;4.42;;0;OK;;2026-08-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470485&codigo_referido=;1211;Lista para arrendar
Arriendo Normal;VMPD1401-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;No;389000.00;86000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56689;S;35.25;4.42;;0;OK;;2025-04-04;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470497&codigo_referido=;1401;Re-acondicionamiento
Arriendo Especial;VMPD1506-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;394000.00;85000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56705;N;34.85;4.57;;0;OK;;2026-03-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470513&codigo_referido=;1506;Lista para arrendar
Arriendo Normal;VMPD1706-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;No;394000.00;85000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56727;N;34.85;4.57;;0;OK;;2026-08-28;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470535&codigo_referido=;1706;Re-acondicionamiento
Arriendo Normal;VMPD1711-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;390000.00;86000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56732;S;35.25;4.42;;0;OK;;2026-07-30;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470540&codigo_referido=;1711;Lista para arrendar
Arriendo Normal;VMPD1804-A;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;397000.00;87000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56736;N;34.44;6.96;;0;OK;;2026-07-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470544&codigo_referido=;1804;Lista para arrendar
Arriendo Normal;VMPD212-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;384000.00;86000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56749;S;35.25;4.42;;0;NOK;;2026-08-12;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470557&codigo_referido=;212;Lista para arrendar
Arriendo Normal;VMPD215-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;2D2B (4C);;;Si;556000.00;120000.00;3;12;50.00;1;1;0.5;No;3;3.00;0;0;56752;NO;50.90;6.50;;0;OK;;2026-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/2-dormitorios?unit_id=470560&codigo_referido=;215;Lista para arrendar
Arriendo Especial;VMPD316-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;391000.00;86000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56764;N;34.10;6.63;;0;OK;;2026-02-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470572&codigo_referido=;316;Lista para arrendar
Arriendo Normal;VMPD419-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;393000.00;87000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56778;N;34.44;6.96;;0;OK;;2026-08-21;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470586&codigo_referido=;419;Lista para arrendar
Arriendo Normal;VMPD519-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;No;394000.00;87000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56789;N;34.44;6.96;;0;NOK;;2026-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470597&codigo_referido=;519;Re-acondicionamiento
Arriendo Normal;VMPD915-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;2D2B (4C);;;Si;561000.00;120000.00;3;12;50.00;1;1;0.5;No;3;3.00;0;0;56830;NO;50.90;6.32;;0;OK;;2026-08-11;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/2-dormitorios?unit_id=470637&codigo_referido=;915;Lista para arrendar
Arriendo Normal;VMPD1015-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;2D2B (4C);;;No;561000.00;120000.00;3;12;50.00;1;1;0.5;No;3;3.00;0;0;56841;NO;50.90;6.32;;0;OK;;2026-08-26;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/2-dormitorios?unit_id=470648&codigo_referido=;1015;Re-acondicionamiento
Arriendo Normal;VMPD1213-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;387000.00;83000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56861;S;34.46;3.72;;0;OK;;2026-08-25;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470668&codigo_referido=;1213;Lista para arrendar
Arriendo Especial;VMPD1517-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;394000.00;85000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56898;N;34.85;4.57;;0;NOK;;2026-04-06;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470705&codigo_referido=;1517;Lista para arrendar
Arriendo Normal;VMPD1519-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;No;397000.00;87000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56900;N;34.44;6.96;;0;NOK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470707&codigo_referido=;1519;Re-acondicionamiento
Arriendo Normal;VMPD1613-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;No;389000.00;83000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56905;S;34.46;3.72;;0;NOK;;2026-09-03;Trabajando;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470712&codigo_referido=;1613;Re-acondicionamiento
Arriendo Especial;VMPD1616-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;393000.00;83000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56908;N;34.46;3.72;;0;OK;;2026-05-28;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470715&codigo_referido=;1616;Lista para arrendar
Arriendo Especial;VMPD1716-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;393000.00;83000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56919;N;34.46;3.72;;0;OK;;2026-03-16;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470726&codigo_referido=;1716;Lista para arrendar
Arriendo Normal;VMPD1819-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;397000.00;87000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56933;N;34.44;6.96;;0;OK;;2026-06-16;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470740&codigo_referido=;1819;Lista para arrendar
Arriendo Normal;VMPD1917-B;Av. Vicuña Mackenna Pte. 6315;La Florida;Activa Vicuña Mackenna Poniente;1;30;1D1B;;;Si;431000.00;88000.00;3;12;50.00;2;1;0.5;No;3;3.00;0;0;56939;N;32.43;7.08;;0;OK;;2026-07-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/activa-vicuna-mackenna-poniente/2507/1-dormitorio?unit_id=470746&codigo_referido=;1917;Lista para arrendar
Arriendo Normal;LIAD304;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;1D1B;;39;No;342000.00;60000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;62498;S;31.00;4.00;Inspector;0;OK;Unidad no escriturada;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/lia-aguirre/2731/1-dormitorio?unit_id=477240&codigo_referido=;304;Re-acondicionamiento
Arriendo Normal;LIAD608;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;2D1B;;25;Si;394000.00;90000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;62529;NP;40.00;1.00;;1888;OK;;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/lia-aguirre/2731/2-dormitorios?unit_id=477292&codigo_referido=;608;Re-acondicionamiento
Arriendo Normal;LIAD611;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;1D1B;;;Si;337000.00;60000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;62489;P;35.00;0.00;;2189;OK;;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/lia-aguirre/2731/1-dormitorio?unit_id=477295&codigo_referido=;611;Lista para arrendar
Arriendo Normal;LIAD1314;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;1D1B;54;21a;Si;325000.00;80000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;62443;O;33.00;0.00;;0;OK;;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/lia-aguirre/2731/1-dormitorio?unit_id=477384&codigo_referido=;1314;Lista para arrendar
Arriendo Normal;LIAD1515;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;2D2B;;16;Si;460000.00;90000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;62542;NO;41.00;2.00;;0;OK;Estimado Salvador,

Favor bloquear las siguientes unidades en Lia Aguirre para el arriendo, dado que aún no se venden.
Juan Pablo García Mardones;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/lia-aguirre/2731/2-dormitorios?unit_id=477402&codigo_referido=;1515;Lista para arrendar
Arriendo Normal;LIAD1615;Lia Aguirre 95;La Florida;Lia Aguirre;1;30;2D2B;;;Si;460000.00;90000.00;3;6;50.00;1;1;0;No;3;3.00;0;0;62544;NO;41.00;2.00;Ofic. Santa Lucía;1818;OK;Estimado Salvador,

Favor bloquear las siguientes unidades en Lia Aguirre para el arriendo, dado que aún no se venden.
Juan Pablo García Mardones;;Caducado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/lia-aguirre/2731/2-dormitorios?unit_id=477409&codigo_referido=;1615;Lista para arrendar
Arriendo Normal;FLOD205;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;Si;346000.00;80000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75020;S;32.76;3.35;;0;OK;;2026-08-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/1-dormitorio?unit_id=493896&codigo_referido=;205;Lista para arrendar
Arriendo Normal;FLOD303;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;Si;349000.00;82000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75031;S;33.85;3.35;;0;OK;;2026-08-07;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/1-dormitorio?unit_id=493903&codigo_referido=;303;Lista para arrendar
Arriendo Normal;FLOD503;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;Si;350000.00;82000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75061;S;33.85;3.35;;0;OK;;2026-08-08;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/1-dormitorio?unit_id=493923&codigo_referido=;503;Lista para arrendar
Arriendo Normal;FLOD609;Froilán Roa 5746;La Florida;Florida Capital;1;60;1D1B;;;Si;348000.00;78000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75082;SP;31.84;3.35;;0;OK;;2026-08-19;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/1-dormitorio?unit_id=493939&codigo_referido=;609;Lista para arrendar
Arriendo Normal;FLOD412;Froilán Roa 5746;La Florida;Florida Capital;1;60;2D1B;;;Si;440000.00;108000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75055;SP;44.17;5.19;;0;OK;;2026-08-14;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/2-dormitorios?unit_id=494065&codigo_referido=;412;Lista para arrendar
Arriendo Normal;FLOD315;Froilán Roa 5746;La Florida;Florida Capital;1;60;2D2B;;;Si;466000.00;111000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75043;NO;47.66;3.24;;0;OK;;2026-08-01;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/2-dormitorios?unit_id=494099&codigo_referido=;315;Lista para arrendar
Arriendo Normal;FLOD502;Froilán Roa 5746;La Florida;Florida Capital;1;60;2D2B;;;Si;480000.00;117000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75060;N;48.87;6.32;;0;OK;;2026-04-24;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/2-dormitorios?unit_id=494104&codigo_referido=;502;Lista para arrendar
Arriendo Normal;FLOD1002;Froilán Roa 5746;La Florida;Florida Capital;1;60;2D2B;;;Si;484000.00;117000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75135;N;48.87;6.32;;0;OK;;2026-08-17;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/2-dormitorios?unit_id=494119&codigo_referido=;1002;Lista para arrendar
Arriendo Normal;FLOD1201;Froilán Roa 5746;La Florida;Florida Capital;1;60;2D2B;;;Si;460000.00;112000.00;3;12;50.00;1;1;0;Si;3;3.00;0;0;75164;N;48.29;3.24;;0;OK;;2026-03-10;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/florida-capital/3013/2-dormitorios?unit_id=494124&codigo_referido=;1201;Lista para arrendar
Arriendo Normal;VECD204;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;453000.00;104000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113194;NO;40.00;3.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507661&codigo_referido=;204;Lista para arrendar
Arriendo Normal;VECD216;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;Si;349000.00;75000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113205;N;31.00;1.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507672&codigo_referido=;216;Lista para arrendar
Arriendo Normal;VECD217;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;1D1B;;;Si;349000.00;75000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113206;N;31.00;1.00;;0;OK;;2026-07-29;Ejecutado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/1-dormitorio?unit_id=507673&codigo_referido=;217;Lista para arrendar
Arriendo Normal;VECD221;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;448000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113210;P;40.00;5.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507677&codigo_referido=;221;Lista para arrendar
Arriendo Normal;VECD226;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D2B;;;No;503000.00;107000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113215;O;45.00;6.00;;0;OK;;;Enviado;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507682&codigo_referido=;226;Re-acondicionamiento
Arriendo Normal;VECD304;Av. Vicuña Mackenna 7630;La Florida;Vespucio Capital;1;60;2D1B;;;Si;454000.00;104000.00;3;6;50.00;1;1;0;Si;3;3.00;0;0;113221;NO;40.00;3.00;;0;OK;;;;Si;https://www.assetplan.cl/arriendo/departamento/la-florida/vespucio-capital/3281/2-dormitorios?unit_id=507688&codigo_referido=;304;Lista para arrendar
